id,contractId,contractType,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
262,2.02E+15,,GFCL,59,58,280,856.7,239876,8/1/2024,118145551,232,Deevyaa Securities & Stock House Pvt. Ltd,Naasa Securities Co. Ltd.,2024-08-01T11:55:59.989822,Goodwill Finance Limited
261,2.02E+15,,GFCL,59,5,113,856.7,96807.1,8/1/2024,118144723,232,Deevyaa Securities & Stock House Pvt. Ltd,Market Securities & Exchange (PVT) Ltd.,2024-08-01T11:55:25.761872,Goodwill Finance Limited
98,2.02E+15,,GFCL,33,58,500,856.7,428350,8/1/2024,118057246,232,Dakshinkali Investment & Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,2024-08-01T11:12:37.111353,Goodwill Finance Limited
448,2.02E+15,,GFCL,13,41,115,857,98555,8/1/2024,118241834,232,Thrive Brokerage House Pvt. Ltd,Linch Stock Market Ltd.,2024-08-01T12:50:20.232803,Goodwill Finance Limited
447,2.02E+15,,GFCL,37,41,50,857,42850,8/1/2024,118241832,232,Swarna Laxmi Securities Pvt. Ltd.,Linch Stock Market Ltd.,2024-08-01T12:50:20.232776,Goodwill Finance Limited
343,2.02E+15,,GFCL,62,58,54,857,46278,8/1/2024,118185005,232,Capital Max Securities Ltd,Naasa Securities Co. Ltd.,2024-08-01T12:20:20.572577,Goodwill Finance Limited
292,2.02E+15,,GFCL,62,6,500,857,428500,8/1/2024,118162465,232,Capital Max Securities Ltd,Agrawal Securities (PVT) Ltd.,2024-08-01T12:07:25.339043,Goodwill Finance Limited
290,2.02E+15,,GFCL,29,41,100,857,85700,8/1/2024,118161402,232,Trisul Securities & Invt. Ltd.,Linch Stock Market Ltd.,2024-08-01T12:06:39.70234,Goodwill Finance Limited
269,2.02E+15,,GFCL,42,45,100,857,85700,8/1/2024,118149771,232,Sani Securities Company Ltd.,Imperial Securities Company Pvt. Ltd.,2024-08-01T11:58:43.631367,Goodwill Finance Limited
265,2.02E+15,,GFCL,57,45,100,857,85700,8/1/2024,118147032,232,Aryatara Investment & Securities,Imperial Securities Company Pvt. Ltd.,2024-08-01T11:57:00.715637,Goodwill Finance Limited
264,2.02E+15,,GFCL,42,45,200,857,171400,8/1/2024,118147030,232,Sani Securities Company Ltd.,Imperial Securities Company Pvt. Ltd.,2024-08-01T11:57:00.715471,Goodwill Finance Limited
255,2.02E+15,,GFCL,28,42,100,857,85700,8/1/2024,118132113,232,Shree Krishna Securities Ltd.,Sani Securities Company Ltd.,2024-08-01T11:48:06.016451,Goodwill Finance Limited
446,2.02E+15,,GFCL,48,41,255,857.1,218560.5,8/1/2024,118241829,232,Trishakti Securities Public Limited,Linch Stock Market Ltd.,2024-08-01T12:50:20.232748,Goodwill Finance Limited
289,2.02E+15,,GFCL,22,41,100,857.1,85710,8/1/2024,118161400,232,Siprabi Securities Pvt. Ltd.,Linch Stock Market Ltd.,2024-08-01T12:06:39.702289,Goodwill Finance Limited
218,2.02E+15,,GFCL,52,44,100,857.2,85720,8/1/2024,118114506,232,Sundhara Securities Limited,Dynamic Money Managers Securities Pvt. Ltd.,2024-08-01T11:38:09.669141,Goodwill Finance Limited
217,2.02E+15,,GFCL,41,44,36,857.2,30859.2,8/1/2024,118114504,232,Linch Stock Market Ltd.,Dynamic Money Managers Securities Pvt. Ltd.,2024-08-01T11:38:09.66908,Goodwill Finance Limited
200,2.02E+15,,GFCL,41,41,10,857.2,8572,8/1/2024,118102255,232,Linch Stock Market Ltd.,Linch Stock Market Ltd.,2024-08-01T11:32:18.880521,Goodwill Finance Limited
197,2.02E+15,,GFCL,41,21,100,857.2,85720,8/1/2024,118099413,232,Linch Stock Market Ltd.,Midas Stock Broking Company Private Limited,2024-08-01T11:30:59.784576,Goodwill Finance Limited
196,2.02E+15,,GFCL,41,51,44,857.2,37716.8,8/1/2024,118099315,232,Linch Stock Market Ltd.,Oxford Securities Pvt. Ltd.,2024-08-01T11:30:56.754926,Goodwill Finance Limited
195,2.02E+15,,GFCL,41,41,10,857.2,8572,8/1/2024,118099145,232,Linch Stock Market Ltd.,Linch Stock Market Ltd.,2024-08-01T11:30:49.28311,Goodwill Finance Limited
205,2.02E+15,,GFCL,14,46,40,857.3,34292,8/1/2024,118110595,232,Nepal Stock House (PVT) Ltd.,Kalika Securities Pvt. Ltd.,2024-08-01T11:36:03.069565,Goodwill Finance Limited
204,2.02E+15,,GFCL,22,46,20,857.3,17146,8/1/2024,118110131,232,Siprabi Securities Pvt. Ltd.,Kalika Securities Pvt. Ltd.,2024-08-01T11:35:49.945226,Goodwill Finance Limited
201,2.02E+15,,GFCL,22,46,20,857.3,17146,8/1/2024,118106325,232,Siprabi Securities Pvt. Ltd.,Kalika Securities Pvt. Ltd.,2024-08-01T11:34:06.908502,Goodwill Finance Limited
216,2.02E+15,,GFCL,36,44,100,857.5,85750,8/1/2024,118114502,232,Secured Securities Ltd.,Dynamic Money Managers Securities Pvt. Ltd.,2024-08-01T11:38:09.668997,Goodwill Finance Limited
97,2.02E+15,,GFCL,17,58,100,857.5,85750,8/1/2024,118057244,232,ABC Securities Private Limited,Naasa Securities Co. Ltd.,2024-08-01T11:12:37.111302,Goodwill Finance Limited
203,2.02E+15,,GFCL,52,46,10,857.8,8578,8/1/2024,118109809,232,Sundhara Securities Limited,Kalika Securities Pvt. Ltd.,2024-08-01T11:35:41.891155,Goodwill Finance Limited
202,2.02E+15,,GFCL,52,8,20,857.8,17156,8/1/2024,118108903,232,Sundhara Securities Limited,Ashutosh Brokerage & Securities (PVT) Ltd.,2024-08-01T11:35:19.677216,Goodwill Finance Limited
461,2.02E+15,,GFCL,21,6,46,858,39468,8/1/2024,118244560,232,Midas Stock Broking Company Private Limited,Agrawal Securities (PVT) Ltd.,2024-08-01T12:51:48.163117,Goodwill Finance Limited
460,2.02E+15,,GFCL,34,6,50,858,42900,8/1/2024,118243924,232,Vision Securities Pvt. Ltd,Agrawal Securities (PVT) Ltd.,2024-08-01T12:51:26.595409,Goodwill Finance Limited
445,2.02E+15,,GFCL,36,41,100,858,85800,8/1/2024,118241826,232,Secured Securities Ltd.,Linch Stock Market Ltd.,2024-08-01T12:50:20.232711,Goodwill Finance Limited
393,2.02E+15,,GFCL,43,41,10,858,8580,8/1/2024,118212275,232,South Asian Bulls Pvt. Ltd.,Linch Stock Market Ltd.,2024-08-01T12:34:57.95118,Goodwill Finance Limited
271,2.02E+15,,GFCL,59,56,25,858,21450,8/1/2024,118150693,232,Deevyaa Securities & Stock House Pvt. Ltd,Sri Hari Securities Pvt. Ltd.,2024-08-01T11:59:25.351328,Goodwill Finance Limited
270,2.02E+15,,GFCL,59,46,20,858,17160,8/1/2024,118150691,232,Deevyaa Securities & Stock House Pvt. Ltd,Kalika Securities Pvt. Ltd.,2024-08-01T11:59:25.351144,Goodwill Finance Limited
232,2.02E+15,,GFCL,38,35,10,858,8580,8/1/2024,118119442,232,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,2024-08-01T11:40:57.147309,Goodwill Finance Limited
231,2.02E+15,,GFCL,11,35,10,858,8580,8/1/2024,118119440,232,Malla & Malla Stock Broking Company Pvt. Limited,Kohinoor Investment & Securities Pvt. Ltd.,2024-08-01T11:40:57.147243,Goodwill Finance Limited
229,2.02E+15,,GFCL,11,44,10,858,8580,8/1/2024,118117629,232,Malla & Malla Stock Broking Company Pvt. Limited,Dynamic Money Managers Securities Pvt. Ltd.,2024-08-01T11:39:54.570785,Goodwill Finance Limited
215,2.02E+15,,GFCL,62,44,30,858,25740,8/1/2024,118114500,232,Capital Max Securities Ltd,Dynamic Money Managers Securities Pvt. Ltd.,2024-08-01T11:38:09.668929,Goodwill Finance Limited
213,2.02E+15,,GFCL,62,46,20,858,17160,8/1/2024,118111765,232,Capital Max Securities Ltd,Kalika Securities Pvt. Ltd.,2024-08-01T11:36:39.305299,Goodwill Finance Limited
206,2.02E+15,,GFCL,62,46,10,858,8580,8/1/2024,118111352,232,Capital Max Securities Ltd,Kalika Securities Pvt. Ltd.,2024-08-01T11:36:27.235768,Goodwill Finance Limited
94,2.02E+15,,GFCL,32,21,200,858,171600,8/1/2024,118056762,232,Premier Securities Company Ltd.,Midas Stock Broking Company Private Limited,2024-08-01T11:12:25.795773,Goodwill Finance Limited
93,2.02E+15,,GFCL,39,21,185,858,158730,8/1/2024,118056760,232,Sumeru Securities Pvt. Ltd.,Midas Stock Broking Company Private Limited,2024-08-01T11:12:25.795675,Goodwill Finance Limited
92,2.02E+15,,GFCL,39,95,100,858,85800,8/1/2024,118056409,232,Sumeru Securities Pvt. Ltd.,Magnet Securities and Investment Company Private Limited,2024-08-01T11:12:16.297401,Goodwill Finance Limited
230,2.02E+15,,GFCL,52,35,25,858.1,21452.5,8/1/2024,118119438,232,Sundhara Securities Limited,Kohinoor Investment & Securities Pvt. Ltd.,2024-08-01T11:40:57.147092,Goodwill Finance Limited
96,2.02E+15,,GFCL,58,58,100,858.1,85810,8/1/2024,118057242,232,Naasa Securities Co. Ltd.,Naasa Securities Co. Ltd.,2024-08-01T11:12:37.111176,Goodwill Finance Limited
443,2.02E+15,,GFCL,41,5,284,859,243956,8/1/2024,118241417,232,Linch Stock Market Ltd.,Market Securities & Exchange (PVT) Ltd.,2024-08-01T12:50:04.897895,Goodwill Finance Limited
442,2.02E+15,,GFCL,41,5,400,859,343600,8/1/2024,118241087,232,Linch Stock Market Ltd.,Market Securities & Exchange (PVT) Ltd.,2024-08-01T12:49:54.832427,Goodwill Finance Limited
440,2.02E+15,,GFCL,41,5,450,859,386550,8/1/2024,118240813,232,Linch Stock Market Ltd.,Market Securities & Exchange (PVT) Ltd.,2024-08-01T12:49:46.780663,Goodwill Finance Limited
438,2.02E+15,,GFCL,41,5,400,859,343600,8/1/2024,118240579,232,Linch Stock Market Ltd.,Market Securities & Exchange (PVT) Ltd.,2024-08-01T12:49:39.719811,Goodwill Finance Limited
436,2.02E+15,,GFCL,41,5,500,859,429500,8/1/2024,118240283,232,Linch Stock Market Ltd.,Market Securities & Exchange (PVT) Ltd.,2024-08-01T12:49:32.685927,Goodwill Finance Limited
435,2.02E+15,,GFCL,41,5,500,859,429500,8/1/2024,118240057,232,Linch Stock Market Ltd.,Market Securities & Exchange (PVT) Ltd.,2024-08-01T12:49:24.630348,Goodwill Finance Limited
434,2.02E+15,,GFCL,41,5,500,859,429500,8/1/2024,118239871,232,Linch Stock Market Ltd.,Market Securities & Exchange (PVT) Ltd.,2024-08-01T12:49:17.597339,Goodwill Finance Limited
432,2.02E+15,,GFCL,41,5,360,859,309240,8/1/2024,118239515,232,Linch Stock Market Ltd.,Market Securities & Exchange (PVT) Ltd.,2024-08-01T12:49:09.405793,Goodwill Finance Limited
430,2.02E+15,,GFCL,41,34,3082,859,2647438,8/1/2024,118239197,232,Linch Stock Market Ltd.,Vision Securities Pvt. Ltd,2024-08-01T12:48:58.46313,Goodwill Finance Limited
427,2.02E+15,,GFCL,41,39,450,859,386550,8/1/2024,118238401,232,Linch Stock Market Ltd.,Sumeru Securities Pvt. Ltd.,2024-08-01T12:48:27.3449,Goodwill Finance Limited
424,2.02E+15,,GFCL,41,14,800,859,687200,8/1/2024,118235937,232,Linch Stock Market Ltd.,Nepal Stock House (PVT) Ltd.,2024-08-01T12:47:13.86602,Goodwill Finance Limited
423,2.02E+15,,GFCL,41,42,350,859,300650,8/1/2024,118235781,232,Linch Stock Market Ltd.,Sani Securities Company Ltd.,2024-08-01T12:47:08.13523,Goodwill Finance Limited
415,2.02E+15,,GFCL,41,38,189,859,162351,8/1/2024,118231137,232,Linch Stock Market Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T12:44:52.028331,Goodwill Finance Limited
356,2.02E+15,,GFCL,21,41,70,859,60130,8/1/2024,118194213,232,Midas Stock Broking Company Private Limited,Linch Stock Market Ltd.,2024-08-01T12:25:11.232009,Goodwill Finance Limited
355,2.02E+15,,GFCL,41,41,10,859,8590,8/1/2024,118192130,232,Linch Stock Market Ltd.,Linch Stock Market Ltd.,2024-08-01T12:24:07.180178,Goodwill Finance Limited
354,2.02E+15,,GFCL,55,41,10,859,8590,8/1/2024,118189928,232,Bhrikuti Stock Broking Co. Pvt. Ltd.,Linch Stock Market Ltd.,2024-08-01T12:22:57.41767,Goodwill Finance Limited
344,2.02E+15,,GFCL,62,49,334,859,286906,8/1/2024,118185007,232,Capital Max Securities Ltd,Online Securities Pvt. Ltd.,2024-08-01T12:20:20.572652,Goodwill Finance Limited
288,2.02E+15,,GFCL,44,41,500,859,429500,8/1/2024,118161398,232,Dynamic Money Managers Securities Pvt. Ltd.,Linch Stock Market Ltd.,2024-08-01T12:06:39.702258,Goodwill Finance Limited
287,2.02E+15,,GFCL,59,41,27,859,23193,8/1/2024,118161396,232,Deevyaa Securities & Stock House Pvt. Ltd,Linch Stock Market Ltd.,2024-08-01T12:06:39.7022,Goodwill Finance Limited
281,2.02E+15,,GFCL,59,58,10,859,8590,8/1/2024,118155755,232,Deevyaa Securities & Stock House Pvt. Ltd,Naasa Securities Co. Ltd.,2024-08-01T12:02:54.757835,Goodwill Finance Limited
280,2.02E+15,,GFCL,59,58,230,859,197570,8/1/2024,118154503,232,Deevyaa Securities & Stock House Pvt. Ltd,Naasa Securities Co. Ltd.,2024-08-01T12:01:58.796494,Goodwill Finance Limited
274,2.02E+15,,GFCL,59,91,50,859,42950,8/1/2024,118151489,232,Deevyaa Securities & Stock House Pvt. Ltd,C.B.I.L. Securities Limited,2024-08-01T11:59:56.177342,Goodwill Finance Limited
273,2.02E+15,,GFCL,59,52,338,859,290342,8/1/2024,118150697,232,Deevyaa Securities & Stock House Pvt. Ltd,Sundhara Securities Limited,2024-08-01T11:59:25.351477,Goodwill Finance Limited
272,2.02E+15,,GFCL,59,16,300,859,257700,8/1/2024,118150695,232,Deevyaa Securities & Stock House Pvt. Ltd,Primo Securities (PVT) Ltd.,2024-08-01T11:59:25.351405,Goodwill Finance Limited
260,2.02E+15,,GFCL,57,16,100,859,85900,8/1/2024,118144530,232,Aryatara Investment & Securities,Primo Securities (PVT) Ltd.,2024-08-01T11:55:16.128954,Goodwill Finance Limited
214,2.02E+15,,GFCL,6,44,10,859,8590,8/1/2024,118114498,232,Agrawal Securities (PVT) Ltd.,Dynamic Money Managers Securities Pvt. Ltd.,2024-08-01T11:38:09.668753,Goodwill Finance Limited
459,2.02E+15,,GFCL,38,58,116,859.1,99655.6,8/1/2024,118242362,232,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Naasa Securities Co. Ltd.,2024-08-01T12:50:37.182704,Goodwill Finance Limited
444,2.02E+15,,GFCL,52,41,100,859.1,85910,8/1/2024,118241824,232,Sundhara Securities Limited,Linch Stock Market Ltd.,2024-08-01T12:50:20.232651,Goodwill Finance Limited
431,2.02E+15,,GFCL,56,5,140,859.1,120274,8/1/2024,118239514,232,Sri Hari Securities Pvt. Ltd.,Market Securities & Exchange (PVT) Ltd.,2024-08-01T12:49:09.405602,Goodwill Finance Limited
429,2.02E+15,,GFCL,58,34,118,859.1,101373.8,8/1/2024,118239196,232,Naasa Securities Co. Ltd.,Vision Securities Pvt. Ltd,2024-08-01T12:48:58.462932,Goodwill Finance Limited
279,2.02E+15,,GFCL,41,58,270,859.1,231957,8/1/2024,118154502,232,Linch Stock Market Ltd.,Naasa Securities Co. Ltd.,2024-08-01T12:01:58.796135,Goodwill Finance Limited
278,2.02E+15,,GFCL,41,8,30,859.1,25773,8/1/2024,118154279,232,Linch Stock Market Ltd.,Ashutosh Brokerage & Securities (PVT) Ltd.,2024-08-01T12:01:48.848608,Goodwill Finance Limited
259,2.02E+15,,GFCL,53,91,10,859.9,8599,8/1/2024,118139878,232,Investment Management Nepal Pvt. Ltd.,C.B.I.L. Securities Limited,2024-08-01T11:52:41.267721,Goodwill Finance Limited
441,2.02E+15,,GFCL,52,5,100,860,86000,8/1/2024,118241086,232,Sundhara Securities Limited,Market Securities & Exchange (PVT) Ltd.,2024-08-01T12:49:54.832202,Goodwill Finance Limited
439,2.02E+15,,GFCL,59,5,50,860,43000,8/1/2024,118240812,232,Deevyaa Securities & Stock House Pvt. Ltd,Market Securities & Exchange (PVT) Ltd.,2024-08-01T12:49:46.780446,Goodwill Finance Limited
437,2.02E+15,,GFCL,52,5,100,860,86000,8/1/2024,118240578,232,Sundhara Securities Limited,Market Securities & Exchange (PVT) Ltd.,2024-08-01T12:49:39.7196,Goodwill Finance Limited
433,2.02E+15,,GFCL,52,3,100,860,86000,8/1/2024,118239703,232,Sundhara Securities Limited,Arun Securities (PVT) Ltd.,2024-08-01T12:49:15.125048,Goodwill Finance Limited
426,2.02E+15,,GFCL,17,39,50,860,43000,8/1/2024,118238400,232,ABC Securities Private Limited,Sumeru Securities Pvt. Ltd.,2024-08-01T12:48:27.344652,Goodwill Finance Limited
422,2.02E+15,,GFCL,51,42,150,860,129000,8/1/2024,118235780,232,Oxford Securities Pvt. Ltd.,Sani Securities Company Ltd.,2024-08-01T12:47:08.135051,Goodwill Finance Limited
421,2.02E+15,,GFCL,51,42,350,860,301000,8/1/2024,118235587,232,Oxford Securities Pvt. Ltd.,Sani Securities Company Ltd.,2024-08-01T12:47:01.018063,Goodwill Finance Limited
420,2.02E+15,,GFCL,36,42,100,860,86000,8/1/2024,118235586,232,Secured Securities Ltd.,Sani Securities Company Ltd.,2024-08-01T12:47:01.017878,Goodwill Finance Limited
414,2.02E+15,,GFCL,7,38,35,860,30100,8/1/2024,118231136,232,J.F. Securites (PVT) Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T12:44:52.028222,Goodwill Finance Limited
413,2.02E+15,,GFCL,57,38,50,860,43000,8/1/2024,118231134,232,Aryatara Investment & Securities,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T12:44:52.028117,Goodwill Finance Limited
412,2.02E+15,,GFCL,43,38,26,860,22360,8/1/2024,118231132,232,South Asian Bulls Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T12:44:52.027986,Goodwill Finance Limited
409,2.02E+15,,GFCL,43,48,24,860,20640,8/1/2024,118230045,232,South Asian Bulls Pvt. Ltd.,Trishakti Securities Public Limited,2024-08-01T12:44:20.220445,Goodwill Finance Limited
408,2.02E+15,,GFCL,53,48,24,860,20640,8/1/2024,118230044,232,Investment Management Nepal Pvt. Ltd.,Trishakti Securities Public Limited,2024-08-01T12:44:20.220221,Goodwill Finance Limited
396,2.02E+15,,GFCL,26,3,100,860,86000,8/1/2024,118216563,232,Asian Securities Private Ltd.,Arun Securities (PVT) Ltd.,2024-08-01T12:37:05.923311,Goodwill Finance Limited
360,2.02E+15,,GFCL,11,25,130,860,111800,8/1/2024,118198941,232,Malla & Malla Stock Broking Company Pvt. Limited,Sweta Securities Private Limited,2024-08-01T12:27:40.584453,Goodwill Finance Limited
359,2.02E+15,,GFCL,11,38,76,860,65360,8/1/2024,118198623,232,Malla & Malla Stock Broking Company Pvt. Limited,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T12:27:30.644079,Goodwill Finance Limited
358,2.02E+15,,GFCL,34,58,11,860,9460,8/1/2024,118197594,232,Vision Securities Pvt. Ltd,Naasa Securities Co. Ltd.,2024-08-01T12:26:57.272257,Goodwill Finance Limited
357,2.02E+15,,GFCL,48,48,37,860,31820,8/1/2024,118197378,232,Trishakti Securities Public Limited,Trishakti Securities Public Limited,2024-08-01T12:26:52.614877,Goodwill Finance Limited
353,2.02E+15,,GFCL,13,83,90,860,77400,8/1/2024,118188898,232,Thrive Brokerage House Pvt. Ltd,Sanima Securities Limited,2024-08-01T12:22:19.23786,Goodwill Finance Limited
352,2.02E+15,,GFCL,13,44,10,860,8600,8/1/2024,118188895,232,Thrive Brokerage House Pvt. Ltd,Dynamic Money Managers Securities Pvt. Ltd.,2024-08-01T12:22:19.237783,Goodwill Finance Limited
351,2.02E+15,,GFCL,13,17,15,860,12900,8/1/2024,118188893,232,Thrive Brokerage House Pvt. Ltd,ABC Securities Private Limited,2024-08-01T12:22:19.237575,Goodwill Finance Limited
350,2.02E+15,,GFCL,38,34,20,860,17200,8/1/2024,118187884,232,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Vision Securities Pvt. Ltd,2024-08-01T12:21:46.822339,Goodwill Finance Limited
349,2.02E+15,,GFCL,38,42,280,860,240800,8/1/2024,118187881,232,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Sani Securities Company Ltd.,2024-08-01T12:21:46.822132,Goodwill Finance Limited
348,2.02E+15,,GFCL,62,42,140,860,120400,8/1/2024,118186986,232,Capital Max Securities Ltd,Sani Securities Company Ltd.,2024-08-01T12:21:20.893907,Goodwill Finance Limited
347,2.02E+15,,GFCL,50,42,20,860,17200,8/1/2024,118186374,232,Cristal Kanchanjanga Securites Pvt. Ltd.,Sani Securities Company Ltd.,2024-08-01T12:21:05.775158,Goodwill Finance Limited
346,2.02E+15,,GFCL,41,42,25,860,21500,8/1/2024,118185522,232,Linch Stock Market Ltd.,Sani Securities Company Ltd.,2024-08-01T12:20:37.162974,Goodwill Finance Limited
345,2.02E+15,,GFCL,62,42,87,860,74820,8/1/2024,118185480,232,Capital Max Securities Ltd,Sani Securities Company Ltd.,2024-08-01T12:20:34.635369,Goodwill Finance Limited
286,2.02E+15,,GFCL,42,41,300,860,258000,8/1/2024,118160997,232,Sani Securities Company Ltd.,Linch Stock Market Ltd.,2024-08-01T12:06:22.987113,Goodwill Finance Limited
285,2.02E+15,,GFCL,41,16,15,860,12900,8/1/2024,118160719,232,Linch Stock Market Ltd.,Primo Securities (PVT) Ltd.,2024-08-01T12:06:11.27151,Goodwill Finance Limited
283,2.02E+15,,GFCL,41,17,10,860,8600,8/1/2024,118159935,232,Linch Stock Market Ltd.,ABC Securities Private Limited,2024-08-01T12:05:45.173913,Goodwill Finance Limited
282,2.02E+15,,GFCL,42,41,300,860,258000,8/1/2024,118158569,232,Sani Securities Company Ltd.,Linch Stock Market Ltd.,2024-08-01T12:04:48.718141,Goodwill Finance Limited
277,2.02E+15,,GFCL,42,58,300,860,258000,8/1/2024,118152991,232,Sani Securities Company Ltd.,Naasa Securities Co. Ltd.,2024-08-01T12:00:57.100156,Goodwill Finance Limited
252,2.02E+15,,GFCL,21,34,20,860,17200,8/1/2024,118130055,232,Midas Stock Broking Company Private Limited,Vision Securities Pvt. Ltd,2024-08-01T11:47:00.202377,Goodwill Finance Limited
247,2.02E+15,,GFCL,34,91,150,860,129000,8/1/2024,118126107,232,Vision Securities Pvt. Ltd,C.B.I.L. Securities Limited,2024-08-01T11:45:10.857782,Goodwill Finance Limited
246,2.02E+15,,GFCL,34,48,50,860,43000,8/1/2024,118125397,232,Vision Securities Pvt. Ltd,Trishakti Securities Public Limited,2024-08-01T11:44:48.479359,Goodwill Finance Limited
245,2.02E+15,,GFCL,34,21,100,860,86000,8/1/2024,118125395,232,Vision Securities Pvt. Ltd,Midas Stock Broking Company Private Limited,2024-08-01T11:44:48.47918,Goodwill Finance Limited
241,2.02E+15,,GFCL,58,21,50,860,43000,8/1/2024,118121670,232,Naasa Securities Co. Ltd.,Midas Stock Broking Company Private Limited,2024-08-01T11:42:18.842542,Goodwill Finance Limited
199,2.02E+15,,GFCL,4,41,15,860,12900,8/1/2024,118102254,232,Opal Securities Investment (PVT) Ltd.,Linch Stock Market Ltd.,2024-08-01T11:32:18.880458,Goodwill Finance Limited
198,2.02E+15,,GFCL,46,46,20,860,17200,8/1/2024,118100873,232,Kalika Securities Pvt. Ltd.,Kalika Securities Pvt. Ltd.,2024-08-01T11:31:40.725371,Goodwill Finance Limited
194,2.02E+15,,GFCL,28,41,150,860,129000,8/1/2024,118099025,232,Shree Krishna Securities Ltd.,Linch Stock Market Ltd.,2024-08-01T11:30:45.2262,Goodwill Finance Limited
193,2.02E+15,,GFCL,34,41,500,860,430000,8/1/2024,118099024,232,Vision Securities Pvt. Ltd,Linch Stock Market Ltd.,2024-08-01T11:30:45.226166,Goodwill Finance Limited
192,2.02E+15,,GFCL,42,41,10,860,8600,8/1/2024,118099022,232,Sani Securities Company Ltd.,Linch Stock Market Ltd.,2024-08-01T11:30:45.226131,Goodwill Finance Limited
191,2.02E+15,,GFCL,34,41,500,860,430000,8/1/2024,118099020,232,Vision Securities Pvt. Ltd,Linch Stock Market Ltd.,2024-08-01T11:30:45.22609,Goodwill Finance Limited
190,2.02E+15,,GFCL,34,41,500,860,430000,8/1/2024,118099018,232,Vision Securities Pvt. Ltd,Linch Stock Market Ltd.,2024-08-01T11:30:45.226048,Goodwill Finance Limited
189,2.02E+15,,GFCL,34,41,455,860,391300,8/1/2024,118099016,232,Vision Securities Pvt. Ltd,Linch Stock Market Ltd.,2024-08-01T11:30:45.225985,Goodwill Finance Limited
188,2.02E+15,,GFCL,34,38,45,860,38700,8/1/2024,118098544,232,Vision Securities Pvt. Ltd,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T11:30:26.804093,Goodwill Finance Limited
187,2.02E+15,,GFCL,34,38,500,860,430000,8/1/2024,118098542,232,Vision Securities Pvt. Ltd,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T11:30:26.804038,Goodwill Finance Limited
186,2.02E+15,,GFCL,34,38,500,860,430000,8/1/2024,118098538,232,Vision Securities Pvt. Ltd,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T11:30:26.803972,Goodwill Finance Limited
185,2.02E+15,,GFCL,14,38,10,860,8600,8/1/2024,118098534,232,Nepal Stock House (PVT) Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T11:30:26.803914,Goodwill Finance Limited
87,2.02E+15,,GFCL,34,11,100,860,86000,8/1/2024,118051193,232,Vision Securities Pvt. Ltd,Malla & Malla Stock Broking Company Pvt. Limited,2024-08-01T11:10:12.005728,Goodwill Finance Limited
86,2.02E+15,,GFCL,34,34,50,860,43000,8/1/2024,118051191,232,Vision Securities Pvt. Ltd,Vision Securities Pvt. Ltd,2024-08-01T11:10:12.005637,Goodwill Finance Limited
85,2.02E+15,,GFCL,45,57,100,860,86000,8/1/2024,118050984,232,Imperial Securities Company Pvt. Ltd.,Aryatara Investment & Securities,2024-08-01T11:10:06.850112,Goodwill Finance Limited
84,2.02E+15,,GFCL,35,57,150,860,129000,8/1/2024,118050110,232,Kohinoor Investment & Securities Pvt. Ltd.,Aryatara Investment & Securities,2024-08-01T11:09:49.428145,Goodwill Finance Limited
83,2.02E+15,,GFCL,35,53,350,860,301000,8/1/2024,118050107,232,Kohinoor Investment & Securities Pvt. Ltd.,Investment Management Nepal Pvt. Ltd.,2024-08-01T11:09:49.428058,Goodwill Finance Limited
82,2.02E+15,,GFCL,58,53,250,860,215000,8/1/2024,118049524,232,Naasa Securities Co. Ltd.,Investment Management Nepal Pvt. Ltd.,2024-08-01T11:09:35.052279,Goodwill Finance Limited
411,2.02E+15,,GFCL,38,38,200,860.1,172020,8/1/2024,118231130,232,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T12:44:52.027785,Goodwill Finance Limited
184,2.02E+15,,GFCL,21,38,120,860.3,103236,8/1/2024,118098530,232,Midas Stock Broking Company Private Limited,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T11:30:26.803783,Goodwill Finance Limited
